ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2014,28.65
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2014,34.81
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2014,26.67
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2014,27.77
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2014,36.7
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2014,25.08
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2014,29.53
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2014,33.07
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2014,28.33
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2015,28.46
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2015,34.63
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2015,26.49
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2015,27.59
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2015,36.52
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2015,24.91
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2015,29.34
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2015,32.89
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2015,28.13
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2016,28.62
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2016,34.81
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2016,26.66
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2016,27.75
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2016,36.71
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2016,25.08
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2016,29.5
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2016,33.07
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2016,28.3
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2017,28.63
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2017,34.83
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2017,26.67
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2017,27.76
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2017,36.73
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2017,25.1
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2017,29.49
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2017,33.08
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2017,28.29
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2018,28.56
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2018,34.77
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2018,26.62
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2018,27.7
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2018,36.7
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2018,25.06
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2018,29.41
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2018,33.02
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2018,28.22
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2019,28.34
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2019,34.5
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2019,26.4
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2019,27.51
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2019,36.47
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2019,24.86
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2019,29.17
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2019,32.72
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2019,27.98
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2020,27.97
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2020,34.08
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2020,26.04
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2020,27.16
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2020,36.1
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2020,24.53
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2020,28.77
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2020,32.28
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2020,27.59
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2021,27.56
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2021,33.6
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2021,25.63
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2021,26.78
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2021,35.64
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2021,24.14
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2021,28.32
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2021,31.79
Angola,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),AGO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2021,27.14
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2010,0.08
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2010,0.19
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2010,0.07
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2010,0.05
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2010,0.08
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2010,0.05
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2010,0.13
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2010,0.37
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2010,0.1
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2011,0.14
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2011,0.34
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2011,0.11
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2011,0.08
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2011,0.14
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2011,0.07
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2011,0.22
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2011,0.66
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2011,0.16
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2012,0.27
Albania,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),ALB - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2012,0.64
