ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Total,2014,8.66,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Male,2014,7.68,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Female,2014,9.7,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Total,2015,9.02,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Male,2015,8.4,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Female,2015,9.67,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Total,2016,9.21,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Male,2016,8.41,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Female,2016,10.07,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Total,2017,10.44,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Male,2017,9.72,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Female,2017,11.21,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Total,2018,10.78,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Male,2018,9.88,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Female,2018,11.72,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Total,2019,10.96,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Male,2019,10.42,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Belgium,Share of temporary employees by sex (%),BEL - LFS - EU Labour Force Survey,Sex: Female,2019,11.53,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Benin,Share of temporary employees by sex (%),BEN - HIES - Enquête de suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Total,2011,25.56,,,Repository: ILO-STATISTICS - Micro data processing
Benin,Share of temporary employees by sex (%),BEN - HIES - Enquête de suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Male,2011,25.73,,,Repository: ILO-STATISTICS - Micro data processing
Benin,Share of temporary employees by sex (%),BEN - HIES - Enquête de suivi de l'Enquête Modulaire et Intégrée sur les Conditions de Vie des Ménages,Sex: Female,2011,25.02,,,Repository: ILO-STATISTICS - Micro data processing
Burkina Faso,Share of temporary employees by sex (%),BFA - HIES - Enquête Multisectorielle Continue,Sex: Total,2014,14.55,,,Repository: ILO-STATISTICS - Micro data processing
Burkina Faso,Share of temporary employees by sex (%),BFA - HIES - Enquête Multisectorielle Continue,Sex: Male,2014,16.18,,,Repository: ILO-STATISTICS - Micro data processing
Burkina Faso,Share of temporary employees by sex (%),BFA - HIES - Enquête Multisectorielle Continue,Sex: Female,2014,11.64,,,Repository: ILO-STATISTICS - Micro data processing
Burkina Faso,Share of temporary employees by sex (%),BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Total,2018,43.6,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,Share of temporary employees by sex (%),BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Male,2018,44.29,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Burkina Faso,Share of temporary employees by sex (%),BFA - LFS - Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel,Sex: Female,2018,41.69,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old
Bangladesh,Share of temporary employees by sex (%),BGD - LFS - Labour Force Survey,Sex: Total,2010,37.22,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Share of temporary employees by sex (%),BGD - LFS - Labour Force Survey,Sex: Male,2010,37.13,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Share of temporary employees by sex (%),BGD - LFS - Labour Force Survey,Sex: Female,2010,37.74,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Share of temporary employees by sex (%),BGD - LFS - Labour Force Survey,Sex: Total,2013,35.49,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Share of temporary employees by sex (%),BGD - LFS - Labour Force Survey,Sex: Male,2013,35.17,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Share of temporary employees by sex (%),BGD - LFS - Labour Force Survey,Sex: Female,2013,36.35,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Share of temporary employees by sex (%),BGD - LFS - Labour Force Survey,Sex: Total,2017,37.79,,,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Share of temporary employees by sex (%),BGD - LFS - Labour Force Survey,Sex: Male,2017,39.48,,,Repository: ILO-STATISTICS - Micro data processing
Bangladesh,Share of temporary employees by sex (%),BGD - LFS - Labour Force Survey,Sex: Female,2017,32.56,,,Repository: ILO-STATISTICS - Micro data processing
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Total,2010,4.51,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Male,2010,5,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Female,2010,3.97,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Total,2011,4.11,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Male,2011,4.46,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Female,2011,3.73,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Total,2012,4.48,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Male,2012,4.92,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Female,2012,4.01,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Total,2013,5.66,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Male,2013,6.19,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Female,2013,5.12,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Total,2014,5.32,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Male,2014,5.71,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Female,2014,4.92,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Total,2015,4.46,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Male,2015,4.76,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Bulgaria,Share of temporary employees by sex (%),BGR - LFS - EU Labour Force Survey,Sex: Female,2015,4.14,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
